,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
434,8977,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-02-prelude_and_fugue_no_1_in_c_major_bwv_870_fuga-30-59.mp3,2,Prelude And Fugue No.1 In C Major BWV 870_ Fuga,Daniel Ben Pienaar,Book 2 CD1 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2a/,30,59,http://he3.magnatune.com/all/02-Prelude%20And%20Fugue%20No.1%20In%20C%20Major%20BWV%20870_%20Fuga-Daniel%20Ben%20Pienaar.mp3
1413,49484,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/jeni_melia-the_lost_art_of_wooing-13-a_dream_john_dowland-262-291.mp3,13,A dream (John Dowland),Jeni Melia,The Lost Art of Wooing,http://www.magnatune.com/artists/albums/melia-wooing/,262,291,http://he3.magnatune.com/all/13-A%20dream%20(John%20Dowland)-Jeni%20Melia.mp3
664,15162,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/edward_martin_and_paul_berget-baroque_lute_duets-03-sonata_in_c_major_weiss__largo-175-204.mp3,3,Sonata in C Major (Weiss) - Largo,Edward Martin and Paul Berget,Baroque Lute Duets,http://www.magnatune.com/artists/albums/martin-duets/,175,204,http://he3.magnatune.com/all/03-Sonata%20In%20C%20Major%20(Weiss)%20-%20Largo-Edward%20Martin%20and%20Paul%20Berget.mp3
2158,56310,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/paul_berget-sl_weiss_on_11_strings-20-partita_in_g_gigue-0-29.mp3,20,Partita in G (gigue),Paul Berget,SL Weiss on 11 Strings,http://www.magnatune.com/artists/albums/berget-weiss11/,0,29,http://he3.magnatune.com/all/20-Partita%20in%20G%20(gigue)-Paul%20Berget.mp3
2125,22321,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/paul_beier-simone_molinaro-05-fantasia_quinta-117-146.mp3,5,Fantasia quinta,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,117,146,http://he3.magnatune.com/all/05-Fantasia%20quinta-Paul%20Beier.mp3
2432,4533,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-01-sonata_in_c_major_grand_duo__allegro_moderato-552-581.mp3,1,Sonata in C major _Grand Duo_ - allegro moderato,Seth and Maryse Carlin,Schubert - Music for fortepiano four hands,http://www.magnatune.com/artists/albums/carlin-schubertfour/,552,581,http://he3.magnatune.com/all/01-Sonata%20in%20C%20major%20_Grand%20Duo_%20-%20allegro%20moderato-Seth%20and%20Maryse%20Carlin.mp3
2949,51680,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/vito_paternoster-cd2bach_sonatas_and_partitas_for_solo_violin-14-partita_terza_in_la_maggiore__bouree-30-59.mp3,14,Partita Terza in La maggiore - bouree,Vito Paternoster,CD2-Bach Sonatas and Partitas for solo violin,http://www.magnatune.com/artists/albums/paternoster-sonatas2/,30,59,http://he3.magnatune.com/all/14-Partita%20Terza%20in%20La%20maggiore%20-%20bouree-Vito%20Paternoster.mp3
433,3415,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-01-prelude_and_fugue_no_1_in_c_major_bwv_870_praeludium-0-29.mp3,1,Prelude And Fugue No.1 In C Major BWV 870_ Praeludium,Daniel Ben Pienaar,Book 2 CD1 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2a/,0,29,http://he3.magnatune.com/all/01-Prelude%20And%20Fugue%20No.1%20In%20C%20Major%20BWV%20870_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
750,28324,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-06-open_to_me_the_doors_of_repentance_byzantine_chant_bulgarian_tradition-175-204.mp3,6,Open to me the doors of repentance (Byzantine chant Bulgarian tradition),Ensemble Sreteniye & Three Holies Church Choristers,Dont Cry Rachael,http://www.magnatune.com/artists/albums/sreteniye-rachael/,175,204,http://he3.magnatune.com/all/06-Open%20to%20me%20the%20doors%20of%20repentance%20(Byzantine%20chant%20Bulgarian%20tradition)-Ensemble%20Sreteniye%20%26%20Three%20Holies%20Church%20Choristers.mp3
2963,50439,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/voices_of_music-an_evening_with_bach-13-prelude_in_e_flat_major_bwv_998-59-88.mp3,13,Prelude in E Flat Major (BWV 998),Voices of Music,An Evening With Bach,http://www.magnatune.com/artists/albums/voicesofmusic-bach/,59,88,http://he3.magnatune.com/all/13-Prelude%20in%20E%20Flat%20Major%20(BWV%20998)-Voices%20of%20Music.mp3
548,54002,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-16-sonata_iv_minuet-146-175.mp3,16,Sonata IV Minuet,Doc Rossi,Demarzi-6 Sonatas for Cetra o Kitara,http://www.magnatune.com/artists/albums/rossi-demarzi/,146,175,http://he3.magnatune.com/all/16-Sonata%20IV%20Minuet-Doc%20Rossi.mp3
544,48923,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-12-sonata_iii_grazioso-117-146.mp3,12,Sonata III Grazioso,Doc Rossi,Demarzi-6 Sonatas for Cetra o Kitara,http://www.magnatune.com/artists/albums/rossi-demarzi/,117,146,http://he3.magnatune.com/all/12-Sonata%20III%20Grazioso-Doc%20Rossi.mp3
38,26979,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-06-et_resurrexit-204-233.mp3,6,Et resurrexit,American Bach Soloists,J.S. Bach - Mass in B Minor CD2,http://www.magnatune.com/artists/albums/abs-bachmasscd2/,204,233,http://he3.magnatune.com/all/06-Et%20resurrexit-ABS.mp3
1321,52499,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/janine_johnson-german_keyboard_masters-15-chorale_partita_pachelbel-30-59.mp3,15,Chorale Partita (Pachelbel),Janine Johnson,German Keyboard Masters,http://www.magnatune.com/artists/albums/jjohnson-german/,30,59,http://he3.magnatune.com/all/15-Chorale%20Partita%20(Pachelbel)-Janine%20Johnson.mp3
2174,5721,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/phebe_craig_and_katherine_westine-beside_themselves-01-wf_bach_concerto_in_f_major_for_2_harpsichords_allegro_moderato-291-320.mp3,1,WF Bach_ Concerto in F Major for 2 Harpsichords (Allegro moderato),Phebe Craig and Katherine Westine,Beside Themselves,http://www.magnatune.com/artists/albums/kat-beside/,291,320,http://he3.magnatune.com/all/01-WF%20Bach_%20Concerto%20in%20F%20Major%20for%202%20Harpsichords%20(Allegro%20moderato)-Phebe%20Craig%20and%20Katherine%20Westine.mp3
172,50273,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/asteria-soyes_loyal-13-ne_je_ne_dors_guillaume_dufay-117-146.mp3,13,Ne Je Ne Dors (Guillaume Dufay),Asteria,Soyes Loyal,http://www.magnatune.com/artists/albums/asteria-soyes/,117,146,http://he3.magnatune.com/all/13-Ne%20Je%20Ne%20Dors%20(Guillaume%20Dufay)-Asteria.mp3
1357,55275,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-18-ouverture_burlesque_gavotte_en_rondeau_telemann-30-59.mp3,18,Ouverture Burlesque_ Gavotte en Rondeau (Telemann),Janine Johnson,Telemann Harpsichord Solos from Der Getreue Music Meister,http://www.magnatune.com/artists/albums/jjohnson-telemann/,30,59,http://he3.magnatune.com/all/18-Ouverture%20Burlesque_%20Gavotte%20en%20Rondeau%20(Telemann)-Janine%20Johnson.mp3
2100,42066,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/paul_beier-alessandro_piccinini-10-aria_iv-0-29.mp3,10,Aria IV,Paul Beier,Alessandro Piccinini,http://www.magnatune.com/artists/albums/beier-piccinini/,0,29,http://he3.magnatune.com/all/10-Aria%20IV-Paul%20Beier.mp3
2948,50354,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/vito_paternoster-cd2bach_sonatas_and_partitas_for_solo_violin-13-partita_terza_in_la_maggiore__menuet_i_e_ii-117-146.mp3,13,Partita Terza in La maggiore - menuet I e II,Vito Paternoster,CD2-Bach Sonatas and Partitas for solo violin,http://www.magnatune.com/artists/albums/paternoster-sonatas2/,117,146,http://he3.magnatune.com/all/13-Partita%20Terza%20in%20La%20maggiore%20-%20menuet%20I%20e%20II-Vito%20Paternoster.mp3
2339,42018,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/richard_savino-legrenzi__venice_before_vivaldi-10-allemanda_seconda-59-88.mp3,10,Allemanda Seconda,Richard Savino,Legrenzi - Venice Before Vivaldi,http://www.magnatune.com/artists/albums/savino-legrenzi/,59,88,http://he3.magnatune.com/all/10-Allemanda%20Seconda-Richard%20Savino.mp3
1220,53621,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/james_edwards-le_tresor_dorphee_by_antoine_francisque-16-courante-0-29.mp3,16,Courante,James Edwards,Le Tresor dOrphee by Antoine Francisque,http://www.magnatune.com/artists/albums/edwards-tresor/,0,29,http://he3.magnatune.com/all/16-Courante-James%20Edwards.mp3
646,54327,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/edward_martin-art_of_the_lute_in_renaissance_france-17-branle_gay_cest_mon_amy_attaignant-30-59.mp3,17,Branle Gay _C'est mon amy_ (Attaignant),Edward Martin,Art of the Lute in Renaissance France,http://www.magnatune.com/artists/albums/martin-artfrance/,30,59,http://he3.magnatune.com/all/17-Branle%20Gay%20_C'est%20mon%20amy_%20(Attaignant)-Edward%20Martin.mp3
420,48044,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/da_camera-a_celtic_celebration-12-gavotta_summer__the_poppy_from_airs_for_the_seasons_osward-30-59.mp3,12,Gavotta_ Summer - The Poppy from Airs for the Seasons (Osward),Da Camera,A Celtic Celebration,http://www.magnatune.com/artists/albums/dacamera-celtic/,30,59,http://he3.magnatune.com/all/12-Gavotta_%20Summer%20-%20The%20Poppy%20from%20Airs%20for%20the%20Seasons%20(Osward)-Da%20Camera.mp3
2867,41042,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/touchinggrace-happenstance-09-southern_sultry-30-59.mp3,9,Southern Sultry,touchingGrace,Happenstance,http://www.magnatune.com/artists/albums/touchinggrace-happenstance/,30,59,http://he3.magnatune.com/all/09-Southern%20Sultry-touchingGrace.mp3
2213,57099,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-22-salve_regina__salve_regina-59-88.mp3,22,Salve Regina - Salve regina,Philharmonia Baroque,CD2 Scarlatti - Cecilian Vespers,http://www.magnatune.com/artists/albums/pb-vespers2/,59,88,http://he3.magnatune.com/all/22-Salve%20Regina%20-%20Salve%20regina-Philharmonia%20Baroque.mp3
374,50914,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/cheryl_ann_fulton-the_airs_of_wales-13-the_rising_of_the_lark-146-175.mp3,13,The Rising of the Lark,Cheryl Ann Fulton,The Airs of Wales,http://www.magnatune.com/artists/albums/fulton-airs/,146,175,http://he3.magnatune.com/all/13-The%20Rising%20of%20the%20Lark-Cheryl%20Ann%20Fulton.mp3
1553,54799,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/katherine_roberts_perl-j_s__bach_french_suites-17-suite_no_3_in_b_minor_bwv_814_anglaise-59-88.mp3,17,Suite No 3 in B minor BWV 814_ Anglaise,Katherine Roberts Perl,J.S. Bach French Suites,http://www.magnatune.com/artists/albums/kperl-french/,59,88,http://he3.magnatune.com/all/17-Suite%20No%203%20in%20B%20minor%20BWV%20814_%20Anglaise-Katherine%20Roberts%20Perl.mp3
1869,53679,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-16-fifth_suite__la_leon_forqueray-117-146.mp3,16,Fifth Suite - La Leon (Forqueray),Maryse Carlin,Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5,http://www.magnatune.com/artists/albums/mcarlin-rameau/,117,146,http://he3.magnatune.com/all/16-Fifth%20Suite%20-%20La%20Leon%20(Forqueray)-Maryse%20Carlin.mp3
1725,15398,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-03-suite_in_d_minor_farina-262-291.mp3,3,Suite in D minor (Farina),Les Filles de Sainte Colombe,German music for Viols and Harpsichord,http://www.magnatune.com/artists/albums/filles-german/,262,291,http://he3.magnatune.com/all/03-Suite%20in%20D%20minor%20(Farina)-Les%20Filles%20de%20Sainte%20Colombe.mp3
2104,51430,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/paul_beier-alessandro_piccinini-14-gagliarda_v-59-88.mp3,14,Gagliarda V,Paul Beier,Alessandro Piccinini,http://www.magnatune.com/artists/albums/beier-piccinini/,59,88,http://he3.magnatune.com/all/14-Gagliarda%20V-Paul%20Beier.mp3
2926,32699,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-07-partita_prima_in_mi_minore__corrente-0-29.mp3,7,Partita Prima in mi minore - Corrente,Vito Paternoster,CD1-Bach Sonatas and Partitas for solo violin,http://www.magnatune.com/artists/albums/paternoster-sonatas1/,0,29,http://he3.magnatune.com/all/07-Partita%20Prima%20in%20mi%20minore%20-%20Corrente-Vito%20Paternoster.mp3
1056,55260,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/jacob_heringman-josquin_des_prez_lute_settings-18-newsidler__adieu_mes_amours-117-146.mp3,18,Newsidler _ Adieu mes amours,Jacob Heringman,Josquin des Prez Lute Settings,http://www.magnatune.com/artists/albums/heringman-josquin/,117,146,http://he3.magnatune.com/all/18-Newsidler%20_%20Adieu%20mes%20amours-Jacob%20Heringman.mp3
465,46507,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-11-prelude_and_fugue_no__18_in_gsharp_minor_bwv_887_praeludium-146-175.mp3,11,Prelude And Fugue No. 18 In G-Sharp Minor BWV 887_ Praeludium,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,146,175,http://he3.magnatune.com/all/11-Prelude%20And%20Fugue%20No.%2018%20In%20G-Sharp%20Minor%20BWV%20887_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
2337,34767,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/richard_savino-legrenzi__venice_before_vivaldi-08-balleta_quinto-0-29.mp3,8,Balleta Quinto,Richard Savino,Legrenzi - Venice Before Vivaldi,http://www.magnatune.com/artists/albums/savino-legrenzi/,0,29,http://he3.magnatune.com/all/08-Balleta%20Quinto-Richard%20Savino.mp3
1560,57764,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/katherine_roberts_perl-j_s__bach_french_suites-24-suite_no_5_in_g_major_bwv_816_bourree-59-88.mp3,24,Suite No 5 in G major BWV 816_ Bourree,Katherine Roberts Perl,J.S. Bach French Suites,http://www.magnatune.com/artists/albums/kperl-french/,59,88,http://he3.magnatune.com/all/24-Suite%20No%205%20in%20G%20major%20BWV%20816_%20Bourree-Katherine%20Roberts%20Perl.mp3
1050,47824,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/jacob_heringman-josquin_des_prez_lute_settings-12-de_fuenllana__primero_kyrie-30-59.mp3,12,De Fuenllana _ Primero kyrie,Jacob Heringman,Josquin des Prez Lute Settings,http://www.magnatune.com/artists/albums/heringman-josquin/,30,59,http://he3.magnatune.com/all/12-De%20Fuenllana%20_%20Primero%20kyrie-Jacob%20Heringman.mp3
2276,53238,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/ralph_rousseau_meulenbroeks-moved_by_marais-15-suite_111_le_cinqieme_livre_de_pieces_de_viole_1725-0-29.mp3,15,Suite 111_ Le Cinqieme Livre De Pieces De Viole (1725),Ralph Rousseau Meulenbroeks,Moved By Marais,http://www.magnatune.com/artists/albums/meulenbroeks-marais/,0,29,http://he3.magnatune.com/all/15-Suite%20111_%20Le%20Cinqieme%20Livre%20De%20Pieces%20De%20Viole%20(1725)-Ralph%20Rousseau%20Meulenbroeks.mp3
1366,58410,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-28-suite_menuet_en_rondau_pezold-117-146.mp3,28,Suite_ Menuet en Rondau (Pezold),Janine Johnson,Telemann Harpsichord Solos from Der Getreue Music Meister,http://www.magnatune.com/artists/albums/jjohnson-telemann/,117,146,http://he3.magnatune.com/all/28-Suite_%20Menuet%20en%20Rondau%20(Pezold)-Janine%20Johnson.mp3
1730,37594,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-08-suite_in_c_major_scheidt-30-59.mp3,8,Suite in C Major (Scheidt),Les Filles de Sainte Colombe,German music for Viols and Harpsichord,http://www.magnatune.com/artists/albums/filles-german/,30,59,http://he3.magnatune.com/all/08-Suite%20in%20C%20Major%20(Scheidt)-Les%20Filles%20de%20Sainte%20Colombe.mp3
1226,8793,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/jami_sieber-hidden_sky-02-out_of_the_mist-233-262.mp3,2,Out of the Mist,Jami Sieber,Hidden Sky,http://www.magnatune.com/artists/albums/sieber-hidden/,233,262,http://he3.magnatune.com/all/02-Out%20of%20the%20Mist-Jami%20Sieber.mp3
456,8973,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-02-prelude_and_fugue_no__13_in_fsharp_major_bwv_882_fuga-59-88.mp3,2,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,59,88,http://he3.magnatune.com/all/02-Prelude%20And%20Fugue%20No.%2013%20In%20F-Sharp%20Major%20BWV%20882_%20Fuga-Daniel%20Ben%20Pienaar.mp3
1305,36896,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/janine_johnson-chopin_recital-08-polonaise_op_44_in_f_minor-320-349.mp3,8,Polonaise Op.44 in f minor,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,320,349,http://he3.magnatune.com/all/08-Polonaise%20Op.44%20in%20f%20minor-Janine%20Johnson.mp3
1706,38190,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/la_primavera-english_renaissance_music-08-volt_and_la_primavera_anon-59-88.mp3,8,Volt and La Primavera (Anon),La Primavera,English Renaissance Music,http://www.magnatune.com/artists/albums/primavera-english/,59,88,http://he3.magnatune.com/all/08-Volt%20and%20La%20Primavera%20(Anon)-La%20Primavera.mp3
59,50474,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/american_bach_soloists-j_s__bach__transcriptions_of_italian_music-13-psalm_51_tilge_hochster_meine_sunden_x_andante_verses_11_through_15-204-233.mp3,13,Psalm 51_ Tilge Hochster meine Sunden_ X Andante Verses 11 through 15,American Bach Soloists,J.S. Bach - Transcriptions of Italian Music,http://www.magnatune.com/artists/albums/abs-transcriptions/,204,233,http://he3.magnatune.com/all/13-Psalm%2051_%20Tilge%20Hochster%20meine%20Sunden_%20X%20Andante%20Verses%2011%20through%2015-ABS.mp3
1401,42049,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/jeffrey_luck_lucas-what_we_whisper-10-angels_take_me-204-233.mp3,10,Angels Take Me,Jeffrey Luck Lucas,What We Whisper,http://www.magnatune.com/artists/albums/lucas-whisper/,204,233,http://he3.magnatune.com/all/10-Angels%20Take%20Me-Jeffrey%20Luck%20Lucas.mp3
471,54625,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-17-prelude_and_fugue_no__21_in_bflat_major_bwv_890_praeludium-0-29.mp3,17,Prelude And Fugue No. 21 In B-Flat Major BWV 890_ Praeludium,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,0,29,http://he3.magnatune.com/all/17-Prelude%20And%20Fugue%20No.%2021%20In%20B-Flat%20Major%20BWV%20890_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
2266,19493,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/ralph_rousseau_meulenbroeks-moved_by_marais-04-sarabande_suite_in_g_minor_le_cinquieme_livre_de_pieces_de_viole_1725-88-117.mp3,4,Sarabande_ Suite In G Minor_ Le Cinquieme Livre De Pieces De Viole (1725),Ralph Rousseau Meulenbroeks,Moved By Marais,http://www.magnatune.com/artists/albums/meulenbroeks-marais/,88,117,http://he3.magnatune.com/all/04-Sarabande_%20Suite%20In%20G%20Minor_%20Le%20Cinquieme%20Livre%20De%20Pieces%20De%20Viole%20(1725)-Ralph%20Rousseau%20Meulenbroeks.mp3
